"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"SP";"Salto de Pirapora";"2021";"AJUSTE FUNDEB";"R$173.474,19";"3545308";"7007"
"SP";"Salto de Pirapora";"2021";"FUNDEB";"R$26.993.112,44";"3545308";"7007"
"SP";"Salto de Pirapora";"2022";"AJUSTE FUNDEB";"-R$1.245,45";"3545308";"7007"
"SP";"Salto de Pirapora";"2022";"FUNDEB";"R$27.707.839,41";"3545308";"7007"
"SP";"Salto Grande";"2012";"FUNDEB";"R$3.158.357,53";"3545407";"7009"
"SP";"Salto Grande";"2013";"FUNDEB";"R$3.529.145,58";"3545407";"7009"
"SP";"Salto Grande";"2014";"FUNDEB";"R$3.823.468,89";"3545407";"7009"
"SP";"Salto Grande";"2015";"FUNDEB";"R$3.934.516,45";"3545407";"7009"
"SP";"Salto Grande";"2016";"FUNDEB";"R$4.168.982,79";"3545407";"7009"
"SP";"Salto Grande";"2017";"FUNDEB";"R$4.412.672,09";"3545407";"7009"
"SP";"Salto Grande";"2018";"FUNDEB";"R$4.597.250,03";"3545407";"7009"
"SP";"Salto Grande";"2019";"FUNDEB";"R$4.964.157,93";"3545407";"7009"
"SP";"Salto Grande";"2021";"AJUSTE FUNDEB";"-R$28.209,61";"3545407";"7009"
"SP";"Salto Grande";"2021";"FUNDEB";"R$5.861.126,78";"3545407";"7009"
"SP";"Salto Grande";"2022";"AJUSTE FUNDEB";"-R$277,21";"3545407";"7009"
"SP";"Salto Grande";"2022";"FUNDEB";"R$6.164.441,17";"3545407";"7009"
"SP";"Sandovalina";"2012";"FUNDEB";"R$2.521.665,15";"3545506";"7011"
"SP";"Sandovalina";"2013";"FUNDEB";"R$2.758.089,89";"3545506";"7011"
"SP";"Sandovalina";"2014";"FUNDEB";"R$2.931.961,19";"3545506";"7011"
"SP";"Sandovalina";"2015";"FUNDEB";"R$2.944.618,86";"3545506";"7011"
"SP";"Sandovalina";"2016";"FUNDEB";"R$3.080.248,14";"3545506";"7011"
"SP";"Sandovalina";"2017";"FUNDEB";"R$3.203.980,84";"3545506";"7011"
"SP";"Sandovalina";"2018";"FUNDEB";"R$3.322.383,68";"3545506";"7011"
"SP";"Sandovalina";"2019";"FUNDEB";"R$3.498.343,91";"3545506";"7011"
"SP";"Sandovalina";"2021";"AJUSTE FUNDEB";"-R$19.176,50";"3545506";"7011"
"SP";"Sandovalina";"2021";"FUNDEB";"R$4.078.469,31";"3545506";"7011"
"SP";"Sandovalina";"2022";"AJUSTE FUNDEB";"-R$226,31";"3545506";"7011"
"SP";"Sandovalina";"2022";"FUNDEB";"R$5.022.721,67";"3545506";"7011"
"SP";"Santa Adélia";"2012";"FUNDEB";"R$5.533.878,37";"3545605";"7013"
"SP";"Santa Adélia";"2013";"FUNDEB";"R$5.955.906,74";"3545605";"7013"
"SP";"Santa Adélia";"2014";"FUNDEB";"R$6.087.855,73";"3545605";"7013"
"SP";"Santa Adélia";"2015";"FUNDEB";"R$6.417.091,04";"3545605";"7013"
"SP";"Santa Adélia";"2016";"FUNDEB";"R$6.050.533,20";"3545605";"7013"
"SP";"Santa Adélia";"2017";"FUNDEB";"R$6.612.731,37";"3545605";"7013"
"SP";"Santa Adélia";"2018";"FUNDEB";"R$6.987.360,10";"3545605";"7013"
"SP";"Santa Adélia";"2019";"FUNDEB";"R$7.647.755,55";"3545605";"7013"
"SP";"Santa Adélia";"2021";"AJUSTE FUNDEB";"R$16.736,25";"3545605";"7013"
"SP";"Santa Adélia";"2021";"FUNDEB";"R$9.591.321,83";"3545605";"7013"
"SP";"Santa Adélia";"2022";"AJUSTE FUNDEB";"-R$477,25";"3545605";"7013"
"SP";"Santa Adélia";"2022";"FUNDEB";"R$10.605.594,75";"3545605";"7013"
"SP";"Santa Albertina";"2012";"FUNDEB";"R$1.610.315,12";"3545704";"7015"
"SP";"Santa Albertina";"2013";"FUNDEB";"R$1.895.386,64";"3545704";"7015"
"SP";"Santa Albertina";"2014";"FUNDEB";"R$1.923.249,15";"3545704";"7015"
"SP";"Santa Albertina";"2015";"FUNDEB";"R$2.091.564,43";"3545704";"7015"
"SP";"Santa Albertina";"2016";"FUNDEB";"R$1.986.316,17";"3545704";"7015"
"SP";"Santa Albertina";"2017";"FUNDEB";"R$2.336.223,97";"3545704";"7015"
"SP";"Santa Albertina";"2018";"FUNDEB";"R$2.704.488,11";"3545704";"7015"
"SP";"Santa Albertina";"2019";"FUNDEB";"R$3.007.727,19";"3545704";"7015"
"SP";"Santa Albertina";"2021";"AJUSTE FUNDEB";"R$37.966,03";"3545704";"7015"
"SP";"Santa Albertina";"2021";"FUNDEB";"R$4.061.834,37";"3545704";"7015"
"SP";"Santa Albertina";"2022";"AJUSTE FUNDEB";"-R$187,75";"3545704";"7015"
"SP";"Santa Albertina";"2022";"FUNDEB";"R$4.175.873,49";"3545704";"7015"
"SP";"Santa Bárbara DOeste";"2012";"FUNDEB";"R$44.350.997,43";"3545803";"7017"
"SP";"Santa Bárbara DOeste";"2013";"FUNDEB";"R$50.158.486,12";"3545803";"7017"
"SP";"Santa Bárbara DOeste";"2014";"FUNDEB";"R$52.921.929,98";"3545803";"7017"
"SP";"Santa Bárbara DOeste";"2015";"FUNDEB";"R$55.689.165,12";"3545803";"7017"
"SP";"Santa Bárbara DOeste";"2016";"FUNDEB";"R$58.750.954,28";"3545803";"7017"
"SP";"Santa Bárbara DOeste";"2017";"FUNDEB";"R$64.118.585,60";"3545803";"7017"
"SP";"Santa Bárbara DOeste";"2018";"FUNDEB";"R$71.119.789,46";"3545803";"7017"
"SP";"Santa Bárbara DOeste";"2019";"FUNDEB";"R$76.904.698,66";"3545803";"7017"
"SP";"Santa Bárbara DOeste";"2021";"AJUSTE FUNDEB";"-R$1.301.861,57";"3545803";"7017"
"SP";"Santa Bárbara DOeste";"2021";"FUNDEB";"R$92.835.044,14";"3545803";"7017"
"SP";"Santa Bárbara DOeste";"2022";"AJUSTE FUNDEB";"-R$4.733,45";"3545803";"7017"
"SP";"Santa Bárbara DOeste";"2022";"FUNDEB";"R$105.149.164,70";"3545803";"7017"
"SP";"Santa Branca";"2012";"FUNDEB";"R$7.753.986,90";"3546009";"7021"
"SP";"Santa Branca";"2013";"FUNDEB";"R$8.648.395,51";"3546009";"7021"
"SP";"Santa Branca";"2014";"FUNDEB";"R$9.140.321,91";"3546009";"7021"
"SP";"Santa Branca";"2015";"FUNDEB";"R$9.269.226,83";"3546009";"7021"
"SP";"Santa Branca";"2016";"FUNDEB";"R$9.613.245,01";"3546009";"7021"
"SP";"Santa Branca";"2017";"FUNDEB";"R$9.546.373,57";"3546009";"7021"
"SP";"Santa Branca";"2018";"FUNDEB";"R$10.762.149,83";"3546009";"7021"
"SP";"Santa Branca";"2019";"FUNDEB";"R$11.208.008,07";"3546009";"7021"
"SP";"Santa Branca";"2021";"AJUSTE FUNDEB";"-R$176.187,37";"3546009";"7021"
"SP";"Santa Branca";"2021";"FUNDEB";"R$12.400.705,56";"3546009";"7021"
"SP";"Santa Branca";"2022";"AJUSTE FUNDEB";"-R$579,91";"3546009";"7021"
"SP";"Santa Branca";"2022";"FUNDEB";"R$12.893.483,32";"3546009";"7021"
"SP";"Santa Clara DOeste";"2012";"FUNDEB";"R$791.625,67";"3546108";"7023"
"SP";"Santa Clara DOeste";"2013";"FUNDEB";"R$907.950,76";"3546108";"7023"
"SP";"Santa Clara DOeste";"2014";"FUNDEB";"R$909.584,18";"3546108";"7023"
"SP";"Santa Clara DOeste";"2015";"FUNDEB";"R$1.088.506,88";"3546108";"7023"
"SP";"Santa Clara DOeste";"2016";"FUNDEB";"R$1.120.082,32";"3546108";"7023"
"SP";"Santa Clara DOeste";"2017";"FUNDEB";"R$1.248.507,21";"3546108";"7023"
"SP";"Santa Clara DOeste";"2018";"FUNDEB";"R$1.396.683,46";"3546108";"7023"
"SP";"Santa Clara DOeste";"2019";"FUNDEB";"R$1.500.908,17";"3546108";"7023"
"SP";"Santa Clara DOeste";"2021";"AJUSTE FUNDEB";"-R$37.951,81";"3546108";"7023"
"SP";"Santa Clara DOeste";"2021";"FUNDEB";"R$1.988.819,96";"3546108";"7023"
"SP";"Santa Clara DOeste";"2022";"AJUSTE FUNDEB";"-R$100,13";"3546108";"7023"
"SP";"Santa Clara DOeste";"2022";"FUNDEB";"R$2.225.186,36";"3546108";"7023"
"SP";"Santa Cruz da Conceição";"2012";"FUNDEB";"R$1.335.029,54";"3546207";"7025"
"SP";"Santa Cruz da Conceição";"2013";"FUNDEB";"R$1.710.533,39";"3546207";"7025"
"SP";"Santa Cruz da Conceição";"2014";"FUNDEB";"R$1.901.728,95";"3546207";"7025"
"SP";"Santa Cruz da Conceição";"2015";"FUNDEB";"R$2.105.904,22";"3546207";"7025"
"SP";"Santa Cruz da Conceição";"2016";"FUNDEB";"R$1.907.641,80";"3546207";"7025"
"SP";"Santa Cruz da Conceição";"2017";"FUNDEB";"R$1.864.944,39";"3546207";"7025"
"SP";"Santa Cruz da Conceição";"2018";"FUNDEB";"R$2.365.773,42";"3546207";"7025"
"SP";"Santa Cruz da Conceição";"2019";"FUNDEB";"R$2.493.883,71";"3546207";"7025"
"SP";"Santa Cruz da Conceição";"2021";"AJUSTE FUNDEB";"R$20.748,33";"3546207";"7025"
"SP";"Santa Cruz da Conceição";"2021";"FUNDEB";"R$2.448.860,54";"3546207";"7025"
"SP";"Santa Cruz da Conceição";"2022";"AJUSTE FUNDEB";"-R$127,33";"3546207";"7025"
"SP";"Santa Cruz da Conceição";"2022";"FUNDEB";"R$2.828.279,72";"3546207";"7025"
"SP";"Santa Cruz da Esperança";"2012";"FUNDEB";"R$1.160.432,97";"3546256";"820"
"SP";"Santa Cruz da Esperança";"2013";"FUNDEB";"R$1.273.331,40";"3546256";"820"
"SP";"Santa Cruz da Esperança";"2014";"FUNDEB";"R$1.433.527,43";"3546256";"820"
"SP";"Santa Cruz da Esperança";"2015";"FUNDEB";"R$1.587.928,29";"3546256";"820"
"SP";"Santa Cruz da Esperança";"2016";"FUNDEB";"R$1.751.646,58";"3546256";"820"
"SP";"Santa Cruz da Esperança";"2017";"FUNDEB";"R$1.602.414,02";"3546256";"820"
"SP";"Santa Cruz da Esperança";"2018";"FUNDEB";"R$1.618.013,92";"3546256";"820"
"SP";"Santa Cruz da Esperança";"2019";"FUNDEB";"R$1.890.509,85";"3546256";"820"
"SP";"Santa Cruz da Esperança";"2021";"AJUSTE FUNDEB";"R$9.600,63";"3546256";"820"
"SP";"Santa Cruz da Esperança";"2021";"FUNDEB";"R$2.365.474,46";"3546256";"820"
"SP";"Santa Cruz da Esperança";"2022";"AJUSTE FUNDEB";"-R$112,99";"3546256";"820"
"SP";"Santa Cruz da Esperança";"2022";"FUNDEB";"R$2.512.268,13";"3546256";"820"
"SP";"Santa Cruz das Palmeiras";"2012";"FUNDEB";"R$9.068.172,69";"3546306";"7027"
"SP";"Santa Cruz das Palmeiras";"2013";"FUNDEB";"R$10.227.882,79";"3546306";"7027"
"SP";"Santa Cruz das Palmeiras";"2014";"FUNDEB";"R$10.639.073,69";"3546306";"7027"
"SP";"Santa Cruz das Palmeiras";"2015";"FUNDEB";"R$10.821.499,72";"3546306";"7027"
"SP";"Santa Cruz das Palmeiras";"2016";"FUNDEB";"R$10.751.684,28";"3546306";"7027"
"SP";"Santa Cruz das Palmeiras";"2017";"FUNDEB";"R$11.685.388,87";"3546306";"7027"
"SP";"Santa Cruz das Palmeiras";"2018";"FUNDEB";"R$12.132.461,25";"3546306";"7027"
"SP";"Santa Cruz das Palmeiras";"2019";"FUNDEB";"R$12.648.653,24";"3546306";"7027"
"SP";"Santa Cruz das Palmeiras";"2021";"AJUSTE FUNDEB";"R$124.797,82";"3546306";"7027"
"SP";"Santa Cruz das Palmeiras";"2021";"FUNDEB";"R$15.552.939,97";"3546306";"7027"
"SP";"Santa Cruz das Palmeiras";"2022";"AJUSTE FUNDEB";"-R$745,15";"3546306";"7027"
"SP";"Santa Cruz das Palmeiras";"2022";"FUNDEB";"R$16.570.485,90";"3546306";"7027"
"SP";"Santa Cruz do Rio Pardo";"2012";"FUNDEB";"R$12.933.643,55";"3546405";"7029"
"SP";"Santa Cruz do Rio Pardo";"2013";"FUNDEB";"R$14.668.098,56";"3546405";"7029"
"SP";"Santa Cruz do Rio Pardo";"2014";"FUNDEB";"R$16.159.343,73";"3546405";"7029"
"SP";"Santa Cruz do Rio Pardo";"2015";"FUNDEB";"R$17.239.314,38";"3546405";"7029"
"SP";"Santa Cruz do Rio Pardo";"2016";"FUNDEB";"R$18.677.076,03";"3546405";"7029"
"SP";"Santa Cruz do Rio Pardo";"2017";"FUNDEB";"R$19.464.568,16";"3546405";"7029"
"SP";"Santa Cruz do Rio Pardo";"2018";"FUNDEB";"R$20.925.244,24";"3546405";"7029"
"SP";"Santa Cruz do Rio Pardo";"2019";"FUNDEB";"R$23.104.814,09";"3546405";"7029"
"SP";"Santa Cruz do Rio Pardo";"2021";"AJUSTE FUNDEB";"-R$88.966,28";"3546405";"7029"
"SP";"Santa Cruz do Rio Pardo";"2021";"FUNDEB";"R$27.813.458,21";"3546405";"7029"
"SP";"Santa Cruz do Rio Pardo";"2022";"AJUSTE FUNDEB";"-R$1.361,16";"3546405";"7029"
"SP";"Santa Cruz do Rio Pardo";"2022";"FUNDEB";"R$30.256.347,77";"3546405";"7029"
"SP";"Santa Ernestina";"2012";"FUNDEB";"R$2.029.784,23";"3546504";"7031"
"SP";"Santa Ernestina";"2013";"FUNDEB";"R$2.312.604,20";"3546504";"7031"
"SP";"Santa Ernestina";"2014";"FUNDEB";"R$2.369.879,56";"3546504";"7031"
"SP";"Santa Ernestina";"2015";"FUNDEB";"R$2.885.095,65";"3546504";"7031"
"SP";"Santa Ernestina";"2016";"FUNDEB";"R$2.803.451,16";"3546504";"7031"
"SP";"Santa Ernestina";"2017";"FUNDEB";"R$2.667.531,80";"3546504";"7031"
"SP";"Santa Ernestina";"2018";"FUNDEB";"R$3.159.831,90";"3546504";"7031"
"SP";"Santa Ernestina";"2019";"FUNDEB";"R$2.970.623,40";"3546504";"7031"
"SP";"Santa Ernestina";"2021";"AJUSTE FUNDEB";"-R$55.896,49";"3546504";"7031"
"SP";"Santa Ernestina";"2021";"FUNDEB";"R$3.502.792,98";"3546504";"7031"
"SP";"Santa Ernestina";"2022";"AJUSTE FUNDEB";"-R$176,88";"3546504";"7031"
"SP";"Santa Ernestina";"2022";"FUNDEB";"R$3.929.836,72";"3546504";"7031"
"SP";"Santa Fé do Sul";"2012";"FUNDEB";"R$12.303.348,66";"3546603";"7033"
"SP";"Santa Fé do Sul";"2013";"FUNDEB";"R$14.817.277,29";"3546603";"7033"
"SP";"Santa Fé do Sul";"2014";"FUNDEB";"R$15.113.825,55";"3546603";"7033"
"SP";"Santa Fé do Sul";"2015";"FUNDEB";"R$15.779.858,96";"3546603";"7033"
"SP";"Santa Fé do Sul";"2016";"FUNDEB";"R$16.148.854,62";"3546603";"7033"
"SP";"Santa Fé do Sul";"2017";"FUNDEB";"R$17.293.039,44";"3546603";"7033"
"SP";"Santa Fé do Sul";"2018";"FUNDEB";"R$18.574.144,58";"3546603";"7033"
"SP";"Santa Fé do Sul";"2019";"FUNDEB";"R$21.078.447,28";"3546603";"7033"
"SP";"Santa Fé do Sul";"2021";"AJUSTE FUNDEB";"-R$805,04";"3546603";"7033"
"SP";"Santa Fé do Sul";"2021";"FUNDEB";"R$28.245.304,43";"3546603";"7033"
"SP";"Santa Fé do Sul";"2022";"AJUSTE FUNDEB";"-R$1.434,80";"3546603";"7033"
"SP";"Santa Fé do Sul";"2022";"FUNDEB";"R$31.881.602,65";"3546603";"7033"
"SP";"Santa Gertrudes";"2012";"FUNDEB";"R$12.697.558,98";"3546702";"7035"
"SP";"Santa Gertrudes";"2013";"FUNDEB";"R$14.729.223,86";"3546702";"7035"
"SP";"Santa Gertrudes";"2014";"FUNDEB";"R$15.245.501,43";"3546702";"7035"
"SP";"Santa Gertrudes";"2015";"FUNDEB";"R$15.880.426,85";"3546702";"7035"
"SP";"Santa Gertrudes";"2016";"FUNDEB";"R$16.012.933,88";"3546702";"7035"
"SP";"Santa Gertrudes";"2017";"FUNDEB";"R$16.407.304,74";"3546702";"7035"
"SP";"Santa Gertrudes";"2018";"FUNDEB";"R$17.568.306,80";"3546702";"7035"
"SP";"Santa Gertrudes";"2019";"FUNDEB";"R$19.154.305,70";"3546702";"7035"
"SP";"Santa Gertrudes";"2021";"AJUSTE FUNDEB";"-R$51.870,55";"3546702";"7035"
"SP";"Santa Gertrudes";"2021";"FUNDEB";"R$25.039.318,76";"3546702";"7035"
"SP";"Santa Gertrudes";"2022";"AJUSTE FUNDEB";"-R$1.216,43";"3546702";"7035"
"SP";"Santa Gertrudes";"2022";"FUNDEB";"R$27.042.333,80";"3546702";"7035"
"SP";"Santa Isabel";"2012";"FUNDEB";"R$18.690.336,94";"3546801";"7037"
"SP";"Santa Isabel";"2013";"FUNDEB";"R$20.733.148,17";"3546801";"7037"
"SP";"Santa Isabel";"2014";"FUNDEB";"R$21.381.167,29";"3546801";"7037"
"SP";"Santa Isabel";"2015";"FUNDEB";"R$23.244.962,30";"3546801";"7037"
"SP";"Santa Isabel";"2016";"FUNDEB";"R$24.371.202,59";"3546801";"7037"
"SP";"Santa Isabel";"2017";"FUNDEB";"R$25.462.835,97";"3546801";"7037"
"SP";"Santa Isabel";"2018";"FUNDEB";"R$27.797.361,98";"3546801";"7037"
"SP";"Santa Isabel";"2019";"FUNDEB";"R$29.401.392,38";"3546801";"7037"
"SP";"Santa Isabel";"2021";"AJUSTE FUNDEB";"-R$477.004,98";"3546801";"7037"
"SP";"Santa Isabel";"2021";"FUNDEB";"R$34.046.332,97";"3546801";"7037"
"SP";"Santa Isabel";"2022";"AJUSTE FUNDEB";"-R$1.567,83";"3546801";"7037"
"SP";"Santa Isabel";"2022";"FUNDEB";"R$34.870.065,59";"3546801";"7037"
"SP";"Santa Lúcia";"2012";"FUNDEB";"R$2.685.773,34";"3546900";"7039"
"SP";"Santa Lúcia";"2013";"FUNDEB";"R$3.082.372,50";"3546900";"7039"
"SP";"Santa Lúcia";"2014";"FUNDEB";"R$3.110.361,59";"3546900";"7039"
"SP";"Santa Lúcia";"2015";"FUNDEB";"R$3.330.728,26";"3546900";"7039"
"SP";"Santa Lúcia";"2016";"FUNDEB";"R$3.455.169,26";"3546900";"7039"
"SP";"Santa Lúcia";"2017";"FUNDEB";"R$3.472.565,48";"3546900";"7039"
"SP";"Santa Lúcia";"2018";"FUNDEB";"R$3.495.538,49";"3546900";"7039"
"SP";"Santa Lúcia";"2019";"FUNDEB";"R$4.035.765,92";"3546900";"7039"
"SP";"Santa Lúcia";"2021";"AJUSTE FUNDEB";"-R$26.893,85";"3546900";"7039"
"SP";"Santa Lúcia";"2021";"FUNDEB";"R$4.797.054,55";"3546900";"7039"
"SP";"Santa Lúcia";"2022";"AJUSTE FUNDEB";"-R$225,36";"3546900";"7039"
"SP";"Santa Lúcia";"2022";"FUNDEB";"R$5.012.003,92";"3546900";"7039"
"SP";"Santa Maria da Serra";"2012";"FUNDEB";"R$1.583.978,18";"3547007";"7041"
"SP";"Santa Maria da Serra";"2013";"FUNDEB";"R$1.941.995,42";"3547007";"7041"
"SP";"Santa Maria da Serra";"2014";"FUNDEB";"R$2.319.961,58";"3547007";"7041"
"SP";"Santa Maria da Serra";"2015";"FUNDEB";"R$2.539.101,90";"3547007";"7041"
"SP";"Santa Maria da Serra";"2016";"FUNDEB";"R$2.431.585,07";"3547007";"7041"
"SP";"Santa Maria da Serra";"2017";"FUNDEB";"R$2.894.674,15";"3547007";"7041"
"SP";"Santa Maria da Serra";"2018";"FUNDEB";"R$2.959.041,89";"3547007";"7041"
"SP";"Santa Maria da Serra";"2019";"FUNDEB";"R$3.229.225,19";"3547007";"7041"
"SP";"Santa Maria da Serra";"2021";"AJUSTE FUNDEB";"-R$6.133,69";"3547007";"7041"
"SP";"Santa Maria da Serra";"2021";"FUNDEB";"R$3.792.689,31";"3547007";"7041"
"SP";"Santa Maria da Serra";"2022";"AJUSTE FUNDEB";"-R$224,22";"3547007";"7041"
"SP";"Santa Maria da Serra";"2022";"FUNDEB";"R$5.055.297,26";"3547007";"7041"
"SP";"Santa Mercedes";"2012";"FUNDEB";"R$1.121.337,84";"3547106";"7043"
"SP";"Santa Mercedes";"2013";"FUNDEB";"R$1.349.885,07";"3547106";"7043"
"SP";"Santa Mercedes";"2014";"FUNDEB";"R$1.318.066,02";"3547106";"7043"
"SP";"Santa Mercedes";"2015";"FUNDEB";"R$1.363.067,34";"3547106";"7043"
"SP";"Santa Mercedes";"2016";"FUNDEB";"R$1.378.886,94";"3547106";"7043"
"SP";"Santa Mercedes";"2017";"FUNDEB";"R$1.552.308,25";"3547106";"7043"
"SP";"Santa Mercedes";"2018";"FUNDEB";"R$1.595.230,09";"3547106";"7043"
"SP";"Santa Mercedes";"2019";"FUNDEB";"R$1.766.995,73";"3547106";"7043"
"SP";"Santa Mercedes";"2021";"AJUSTE FUNDEB";"-R$8.000,84";"3547106";"7043"
"SP";"Santa Mercedes";"2021";"FUNDEB";"R$2.025.565,84";"3547106";"7043"
"SP";"Santa Mercedes";"2022";"AJUSTE FUNDEB";"-R$105,38";"3547106";"7043"
"SP";"Santa Mercedes";"2022";"FUNDEB";"R$2.341.770,44";"3547106";"7043"
"SP";"Santa Rita do Passa Quatro";"2012";"FUNDEB";"R$6.825.993,94";"3547502";"7051"
"SP";"Santa Rita do Passa Quatro";"2013";"FUNDEB";"R$7.369.327,85";"3547502";"7051"
"SP";"Santa Rita do Passa Quatro";"2014";"FUNDEB";"R$8.439.338,24";"3547502";"7051"
"SP";"Santa Rita do Passa Quatro";"2015";"FUNDEB";"R$8.052.543,23";"3547502";"7051"
"SP";"Santa Rita do Passa Quatro";"2016";"FUNDEB";"R$8.483.745,75";"3547502";"7051"
"SP";"Santa Rita do Passa Quatro";"2017";"FUNDEB";"R$9.355.529,87";"3547502";"7051"
"SP";"Santa Rita do Passa Quatro";"2018";"FUNDEB";"R$9.513.234,76";"3547502";"7051"
"SP";"Santa Rita do Passa Quatro";"2019";"FUNDEB";"R$10.421.183,92";"3547502";"7051"
"SP";"Santa Rita do Passa Quatro";"2021";"AJUSTE FUNDEB";"R$15.514,79";"3547502";"7051"
"SP";"Santa Rita do Passa Quatro";"2021";"FUNDEB";"R$12.728.999,80";"3547502";"7051"
"SP";"Santa Rita do Passa Quatro";"2022";"AJUSTE FUNDEB";"-R$624,50";"3547502";"7051"
"SP";"Santa Rita do Passa Quatro";"2022";"FUNDEB";"R$13.882.011,30";"3547502";"7051"
"SP";"Santa Rita DOeste";"2012";"FUNDEB";"R$566.859,02";"3547403";"7049"
"SP";"Santa Rita DOeste";"2013";"FUNDEB";"R$720.963,73";"3547403";"7049"
"SP";"Santa Rita DOeste";"2014";"FUNDEB";"R$909.437,14";"3547403";"7049"
"SP";"Santa Rita DOeste";"2015";"FUNDEB";"R$903.636,71";"3547403";"7049"
"SP";"Santa Rita DOeste";"2016";"FUNDEB";"R$855.230,75";"3547403";"7049"
"SP";"Santa Rita DOeste";"2017";"FUNDEB";"R$880.406,00";"3547403";"7049"
"SP";"Santa Rita DOeste";"2018";"FUNDEB";"R$1.141.656,48";"3547403";"7049"
"SP";"Santa Rita DOeste";"2019";"FUNDEB";"R$1.262.700,40";"3547403";"7049"
"SP";"Santa Rita DOeste";"2021";"AJUSTE FUNDEB";"-R$20.221,59";"3547403";"7049"
"SP";"Santa Rita DOeste";"2021";"FUNDEB";"R$1.406.102,96";"3547403";"7049"
"SP";"Santa Rita DOeste";"2022";"AJUSTE FUNDEB";"-R$77,18";"3547403";"7049"
"SP";"Santa Rita DOeste";"2022";"FUNDEB";"R$1.708.969,46";"3547403";"7049"
"SP";"Santa Rosa de Viterbo";"2012";"FUNDEB";"R$6.359.058,91";"3547601";"7053"
"SP";"Santa Rosa de Viterbo";"2013";"FUNDEB";"R$7.122.727,81";"3547601";"7053"
"SP";"Santa Rosa de Viterbo";"2014";"FUNDEB";"R$7.678.807,40";"3547601";"7053"
"SP";"Santa Rosa de Viterbo";"2015";"FUNDEB";"R$8.909.048,76";"3547601";"7053"
"SP";"Santa Rosa de Viterbo";"2016";"FUNDEB";"R$8.966.874,16";"3547601";"7053"
"SP";"Santa Rosa de Viterbo";"2017";"FUNDEB";"R$9.645.968,86";"3547601";"7053"
"SP";"Santa Rosa de Viterbo";"2018";"FUNDEB";"R$9.965.739,77";"3547601";"7053"
"SP";"Santa Rosa de Viterbo";"2019";"FUNDEB";"R$10.846.859,12";"3547601";"7053"
"SP";"Santa Rosa de Viterbo";"2021";"AJUSTE FUNDEB";"-R$40.444,70";"3547601";"7053"
"SP";"Santa Rosa de Viterbo";"2021";"FUNDEB";"R$13.338.599,71";"3547601";"7053"
"SP";"Santa Rosa de Viterbo";"2022";"AJUSTE FUNDEB";"-R$637,57";"3547601";"7053"
"SP";"Santa Rosa de Viterbo";"2022";"FUNDEB";"R$14.176.632,30";"3547601";"7053"
"SP";"Santa Salete";"2012";"FUNDEB";"R$254.632,44";"3547650";"822"
"SP";"Santa Salete";"2013";"FUNDEB";"R$332.775,24";"3547650";"822"
"SP";"Santa Salete";"2014";"FUNDEB";"R$329.195,19";"3547650";"822"
"SP";"Santa Salete";"2015";"FUNDEB";"R$350.518,14";"3547650";"822"
"SP";"Santa Salete";"2016";"FUNDEB";"R$442.012,50";"3547650";"822"
"SP";"Santa Salete";"2017";"FUNDEB";"R$414.349,96";"3547650";"822"
"SP";"Santa Salete";"2018";"FUNDEB";"R$455.416,55";"3547650";"822"
"SP";"Santa Salete";"2019";"FUNDEB";"R$511.124,74";"3547650";"822"
"SP";"Santa Salete";"2021";"AJUSTE FUNDEB";"-R$42.432,58";"3547650";"822"
"SP";"Santa Salete";"2021";"FUNDEB";"R$763.078,36";"3547650";"822"
"SP";"Santa Salete";"2022";"AJUSTE FUNDEB";"-R$32,86";"3547650";"822"
"SP";"Santa Salete";"2022";"FUNDEB";"R$732.203,20";"3547650";"822"
"SP";"Santana da Ponte Pensa";"2012";"FUNDEB";"R$199.949,82";"3547205";"7045"
"SP";"Santana da Ponte Pensa";"2013";"FUNDEB";"R$223.730,35";"3547205";"7045"
"SP";"Santana da Ponte Pensa";"2014";"FUNDEB";"R$262.242,07";"3547205";"7045"
"SP";"Santana da Ponte Pensa";"2015";"FUNDEB";"R$253.605,91";"3547205";"7045"
"SP";"Santana da Ponte Pensa";"2016";"FUNDEB";"R$310.758,38";"3547205";"7045"
"SP";"Santana da Ponte Pensa";"2017";"FUNDEB";"R$380.775,23";"3547205";"7045"
"SP";"Santana da Ponte Pensa";"2018";"FUNDEB";"R$395.893,80";"3547205";"7045"
"SP";"Santana da Ponte Pensa";"2019";"FUNDEB";"R$455.419,46";"3547205";"7045"
"SP";"Santana da Ponte Pensa";"2021";"AJUSTE FUNDEB";"-R$4.403,52";"3547205";"7045"
"SP";"Santana da Ponte Pensa";"2021";"FUNDEB";"R$493.610,85";"3547205";"7045"
"SP";"Santana da Ponte Pensa";"2022";"AJUSTE FUNDEB";"-R$23,20";"3547205";"7045"
"SP";"Santana da Ponte Pensa";"2022";"FUNDEB";"R$515.197,82";"3547205";"7045"
"SP";"Santana de Parnaíba";"2012";"FUNDEB";"R$75.508.644,72";"3547304";"7047"
"SP";"Santana de Parnaíba";"2013";"FUNDEB";"R$85.451.097,22";"3547304";"7047"
"SP";"Santana de Parnaíba";"2014";"FUNDEB";"R$89.680.597,73";"3547304";"7047"
"SP";"Santana de Parnaíba";"2015";"FUNDEB";"R$93.154.722,07";"3547304";"7047"
